horodatage;code_http;duree_ms;serveur
2026-09-18T15:58:16.279;200;11;web1
2026-09-18T15:58:16.335;200;7;web2
2026-09-18T15:58:16.376;200;6;web1
2026-09-18T15:58:16.452;200;19;web2
2026-09-18T15:58:16.513;200;9;web1
2026-09-18T15:58:16.568;200;13;web2
2026-09-18T15:58:16.628;200;8;web1
2026-09-18T15:58:16.690;200;7;web2
2026-09-18T15:58:16.736;200;7;web1
2026-09-18T15:58:16.791;200;12;web2
2026-09-18T15:58:16.857;200;6;web1
2026-09-18T15:58:16.913;200;8;web2
2026-09-18T15:58:16.974;200;10;web1
2026-09-18T15:58:17.035;200;9;web2
2026-09-18T15:58:17.094;200;9;web1
2026-09-18T15:58:17.140;200;5;web2
2026-09-18T15:58:17.195;200;10;web1
2026-09-18T15:58:17.241;200;7;web2
2026-09-18T15:58:17.297;200;22;web1
2026-09-18T15:58:17.355;200;6;web2
2026-09-18T15:58:17.400;200;11;web1
2026-09-18T15:58:17.455;200;11;web2
2026-09-18T15:58:17.514;200;7;web1
2026-09-18T15:58:17.556;200;7;web2
2026-09-18T15:58:17.610;200;15;web1
2026-09-18T15:58:17.657;200;6;web2
2026-09-18T15:58:17.709;200;12;web1
2026-09-18T15:58:17.755;200;6;web2
2026-09-18T15:58:17.812;200;15;web1
2026-09-18T15:58:17.872;200;6;web2
2026-09-18T15:58:17.917;200;6;web1
2026-09-18T15:58:17.972;200;16;web2
2026-09-18T15:58:18.028;200;7;web1
2026-09-18T15:58:18.074;200;10;web2
2026-09-18T15:58:18.129;200;7;web1
2026-09-18T15:58:18.187;200;8;web2
2026-09-18T15:58:18.229;200;14;web1
2026-09-18T15:58:18.284;200;14;web2
2026-09-18T15:58:18.341;200;7;web1
2026-09-18T15:58:18.383;200;7;web2
2026-09-18T15:58:18.435;200;11;web1
2026-09-18T15:58:18.478;200;14;web2
2026-09-18T15:58:18.534;200;14;web1
2026-09-18T15:58:18.589;200;6;web2
2026-09-18T15:58:18.633;200;6;web1
2026-09-18T15:58:18.691;200;12;web2
2026-09-18T15:58:18.741;200;6;web1
2026-09-18T15:58:18.792;200;8;web2
2026-09-18T15:58:18.850;200;9;web1
2026-09-18T15:58:18.909;200;13;web2
2026-09-18T15:58:18.967;200;7;web1
2026-09-18T15:58:19.008;200;13;web2
2026-09-18T15:58:19.063;200;12;web1
2026-09-18T15:58:19.125;200;9;web2
2026-09-18T15:58:19.204;200;39;web1
2026-09-18T15:58:19.259;200;11;web2
2026-09-18T15:58:19.319;200;7;web1
2026-09-18T15:58:19.367;200;7;web2
2026-09-18T15:58:19.428;200;17;web1
2026-09-18T15:58:19.485;200;19;web2
2026-09-18T15:58:19.546;200;12;web1
2026-09-18T15:58:19.603;200;6;web2
2026-09-18T15:58:19.647;200;7;web1
2026-09-18T15:58:19.700;200;15;web2
2026-09-18T15:58:19.745;200;10;web1
2026-09-18T15:58:19.800;200;13;web2
2026-09-18T15:58:19.860;200;8;web1
2026-09-18T15:58:19.903;200;10;web2
2026-09-18T15:58:19.957;200;14;web1
2026-09-18T15:58:20.006;200;7;web2
2026-09-18T15:58:20.062;200;14;web1
2026-09-18T15:58:20.122;200;7;web2
2026-09-18T15:58:20.168;200;6;web1
2026-09-18T15:58:20.223;200;15;web2
2026-09-18T15:58:20.268;200;6;web1
2026-09-18T15:58:20.322;200;9;web2
2026-09-18T15:58:20.387;200;6;web1
2026-09-18T15:58:20.435;200;6;web2
2026-09-18T15:58:20.487;200;11;web1
2026-09-18T15:58:20.531;200;15;web2
2026-09-18T15:58:20.583;200;14;web1
2026-09-18T15:58:20.625;200;13;web2
2026-09-18T15:58:20.690;200;14;web1
2026-09-18T15:58:20.741;200;6;web2
2026-09-18T15:58:20.799;200;7;web1
2026-09-18T15:58:20.845;200;6;web2
2026-09-18T15:58:20.903;200;12;web1
2026-09-18T15:58:20.944;200;12;web2
2026-09-18T15:58:20.997;200;14;web1
2026-09-18T15:58:21.043;200;8;web2
2026-09-18T15:58:21.098;200;16;web1
2026-09-18T15:58:21.156;200;7;web2
2026-09-18T15:58:21.202;200;6;web1
2026-09-18T15:58:21.253;200;15;web2
2026-09-18T15:58:21.304;200;15;web1
2026-09-18T15:58:21.355;200;8;web2
2026-09-18T15:58:21.398;200;6;web1
2026-09-18T15:58:21.449;200;15;web2
2026-09-18T15:58:21.496;200;7;web1
2026-09-18T15:58:21.553;200;10;web2
2026-09-18T15:58:21.608;200;8;web1
2026-09-18T15:58:21.653;200;12;web2
2026-09-18T15:58:21.706;200;16;web1
2026-09-18T15:58:21.751;200;13;web2
2026-09-18T15:58:21.806;200;16;web1
2026-09-18T15:58:21.853;200;6;web2
2026-09-18T15:58:21.909;200;12;web1
2026-09-18T15:58:21.969;200;7;web2
2026-09-18T15:58:22.028;200;8;web1
2026-09-18T15:58:22.073;200;6;web2
2026-09-18T15:58:22.130;200;14;web1
2026-09-18T15:58:22.191;200;6;web2
2026-09-18T15:58:22.237;200;8;web1
2026-09-18T15:58:22.292;200;13;web2
2026-09-18T15:58:22.341;200;7;web1
2026-09-18T15:58:22.398;200;16;web2
2026-09-18T15:58:22.456;200;5;web1
2026-09-18T15:58:22.511;200;16;web2
2026-09-18T15:58:22.557;200;9;web1
2026-09-18T15:58:22.615;200;7;web2
2026-09-18T15:58:22.663;200;8;web1
2026-09-18T15:58:22.721;200;12;web2
2026-09-18T15:58:22.776;200;8;web1
2026-09-18T15:58:22.825;200;7;web2
2026-09-18T15:58:22.879;200;11;web1
2026-09-18T15:58:22.927;200;5;web2
2026-09-18T15:58:22.984;200;13;web1
2026-09-18T15:58:23.041;200;7;web2
2026-09-18T15:58:23.094;200;7;web1
2026-09-18T15:58:23.159;200;7;web2
2026-09-18T15:58:23.217;200;18;web1
2026-09-18T15:58:23.279;200;18;web2
2026-09-18T15:58:23.339;200;6;web1
2026-09-18T15:58:23.385;200;7;web2
2026-09-18T15:58:23.439;200;9;web1
2026-09-18T15:58:23.484;200;11;web2
2026-09-18T15:58:23.537;200;15;web1
2026-09-18T15:58:23.583;200;8;web2
2026-09-18T15:58:23.638;200;17;web1
2026-09-18T15:58:23.684;200;7;web2
2026-09-18T15:58:23.729;200;7;web1
2026-09-18T15:58:23.777;200;6;web2
2026-09-18T15:58:23.836;200;9;web1
2026-09-18T15:58:23.895;200;8;web2
2026-09-18T15:58:23.937;200;5;web1
2026-09-18T15:58:23.993;200;12;web2
2026-09-18T15:58:24.053;200;7;web1
2026-09-18T15:58:24.103;200;7;web2
2026-09-18T15:58:24.160;200;17;web1
2026-09-18T15:58:24.225;200;9;web2
2026-09-18T15:58:24.283;200;10;web1
2026-09-18T15:58:24.331;200;7;web2
2026-09-18T15:58:24.376;200;15;web1
2026-09-18T15:58:24.432;200;11;web2
2026-09-18T15:58:24.496;200;13;web1
2026-09-18T15:58:24.557;200;8;web2
2026-09-18T15:58:24.623;200;7;web1
2026-09-18T15:58:24.680;200;12;web2
2026-09-18T15:58:24.740;200;9;web1
2026-09-18T15:58:24.785;200;6;web2
2026-09-18T15:58:24.841;200;14;web1
2026-09-18T15:58:24.900;200;6;web2
2026-09-18T15:58:24.950;200;7;web1
2026-09-18T15:58:25.008;200;19;web2
2026-09-18T15:58:25.066;200;12;web1
2026-09-18T15:58:25.111;200;7;web2
2026-09-18T15:58:25.165;200;13;web1
2026-09-18T15:58:25.212;200;6;web2
2026-09-18T15:58:25.269;200;17;web1
2026-09-18T15:58:25.328;200;14;web2
2026-09-18T15:58:25.376;200;8;web1
2026-09-18T15:58:25.430;200;8;web2
2026-09-18T15:58:25.488;200;6;web1
2026-09-18T15:58:25.544;200;14;web2
2026-09-18T15:58:25.588;200;8;web1
2026-09-18T15:58:25.634;200;7;web2
2026-09-18T15:58:25.687;200;12;web1
2026-09-18T15:58:25.733;200;8;web2
2026-09-18T15:58:25.787;200;7;web1
2026-09-18T15:58:25.846;200;6;web2
2026-09-18T15:58:25.892;200;6;web1
2026-09-18T15:58:25.943;200;10;web2
2026-09-18T15:58:25.991;200;6;web1
2026-09-18T15:58:26.046;200;7;web2
2026-09-18T15:58:26.091;200;7;web1
2026-09-18T15:58:26.148;200;12;web2
2026-09-18T15:58:26.205;200;6;web1
2026-09-18T15:58:26.252;200;9;web2
2026-09-18T15:58:26.303;200;13;web1
2026-09-18T15:58:26.349;200;10;web2
2026-09-18T15:58:26.403;200;12;web1
2026-09-18T15:58:26.464;200;10;web2
2026-09-18T15:58:26.523;200;6;web1
2026-09-18T15:58:26.568;200;9;web2
2026-09-18T15:58:26.623;200;8;web1
2026-09-18T15:58:26.682;200;6;web2
2026-09-18T15:58:26.738;200;14;web1
2026-09-18T15:58:26.783;200;13;web2
2026-09-18T15:58:26.844;200;11;web1
2026-09-18T15:58:26.903;200;6;web2
2026-09-18T15:58:26.956;200;8;web1
2026-09-18T15:58:27.009;200;14;web2
2026-09-18T15:58:27.055;200;7;web1
2026-09-18T15:58:27.109;200;12;web2
2026-09-18T15:58:27.154;200;7;web1
2026-09-18T15:58:27.203;200;12;web2
2026-09-18T15:58:27.251;200;8;web1
2026-09-18T15:58:27.310;200;10;web2
2026-09-18T15:58:27.367;200;6;web1
2026-09-18T15:58:27.410;200;13;web2
2026-09-18T15:58:27.468;200;15;web1
2026-09-18T15:58:27.526;200;8;web2
2026-09-18T15:58:27.573;200;10;web1
2026-09-18T15:58:27.627;200;18;web2
2026-09-18T15:58:27.675;200;7;web1
2026-09-18T15:58:27.732;200;7;web2
2026-09-18T15:58:27.789;200;8;web1
2026-09-18T15:58:27.836;200;14;web2
2026-09-18T15:58:27.890;200;13;web1
2026-09-18T15:58:27.944;200;6;web2
2026-09-18T15:58:27.989;200;11;web1
2026-09-18T15:58:28.043;200;11;web2
2026-09-18T15:58:28.087;200;6;web1
2026-09-18T15:58:28.142;200;15;web2
2026-09-18T15:58:28.187;200;6;web1
2026-09-18T15:58:28.252;200;11;web2
2026-09-18T15:58:28.317;200;8;web1
2026-09-18T15:58:28.380;200;20;web2
2026-09-18T15:58:28.435;200;16;web1
2026-09-18T15:58:28.483;200;8;web2
2026-09-18T15:58:28.537;200;17;web1
2026-09-18T15:58:28.583;200;15;web2
2026-09-18T15:58:28.636;200;15;web1
2026-09-18T15:58:28.686;200;7;web2
2026-09-18T15:58:28.745;200;17;web1
2026-09-18T15:58:28.803;200;14;web2
2026-09-18T15:58:28.859;200;15;web1
2026-09-18T15:58:28.905;200;6;web2
2026-09-18T15:58:28.961;200;14;web1
2026-09-18T15:58:29.023;200;14;web2
2026-09-18T15:58:29.067;200;9;web1
2026-09-18T15:58:29.124;200;18;web2
2026-09-18T15:58:29.184;200;14;web1
2026-09-18T15:58:29.227;200;6;web2
2026-09-18T15:58:29.280;200;14;web1
2026-09-18T15:58:29.326;200;10;web2
2026-09-18T15:58:29.377;200;10;web1
2026-09-18T15:58:29.422;200;13;web2
2026-09-18T15:58:29.475;200;14;web1
2026-09-18T15:58:29.524;200;6;web2
2026-09-18T15:58:29.578;200;15;web1
2026-09-18T15:58:29.622;200;6;web2
2026-09-18T15:58:29.675;200;11;web1
2026-09-18T15:58:29.728;200;9;web2
2026-09-18T15:58:29.789;200;14;web1
2026-09-18T15:58:29.848;200;11;web2
2026-09-18T15:58:29.905;200;12;web1
2026-09-18T15:58:29.964;200;7;web2
2026-09-18T15:58:30.019;200;7;web1
2026-09-18T15:58:30.062;200;9;web2
2026-09-18T15:58:30.123;200;6;web1
2026-09-18T15:58:30.169;200;6;web2
2026-09-18T15:58:30.221;200;8;web1
2026-09-18T15:58:30.268;200;6;web2
2026-09-18T15:58:30.321;200;12;web1
2026-09-18T15:58:30.367;200;14;web2
2026-09-18T15:58:30.419;200;15;web1
2026-09-18T15:58:30.465;200;10;web2
2026-09-18T15:58:30.522;200;9;web1
2026-09-18T15:58:30.577;200;16;web2
2026-09-18T15:58:30.623;200;7;web1
2026-09-18T15:58:30.675;200;14;web2
2026-09-18T15:58:30.719;200;8;web1
2026-09-18T15:58:30.776;200;16;web2
2026-09-18T15:58:30.837;200;5;web1
2026-09-18T15:58:30.895;200;7;web2
2026-09-18T15:58:30.945;200;10;web1
2026-09-18T15:58:31.000;200;9;web2
2026-09-18T15:58:31.053;200;5;web1
2026-09-18T15:58:31.100;200;7;web2
2026-09-18T15:58:31.158;200;8;web1
2026-09-18T15:58:31.214;200;6;web2
2026-09-18T15:58:31.259;200;6;web1
2026-09-18T15:58:31.314;200;15;web2
2026-09-18T15:58:31.365;200;7;web1
2026-09-18T15:58:31.421;200;8;web2
2026-09-18T15:58:31.476;200;6;web1
2026-09-18T15:58:31.524;200;7;web2
2026-09-18T15:58:31.591;200;9;web1
2026-09-18T15:58:31.645;200;14;web2
2026-09-18T15:58:31.689;200;9;web1
2026-09-18T15:58:31.744;200;15;web2
2026-09-18T15:58:31.789;200;6;web1
2026-09-18T15:58:31.844;200;8;web2
2026-09-18T15:58:31.889;200;6;web1
2026-09-18T15:58:31.944;200;10;web2
2026-09-18T15:58:31.990;200;9;web1
2026-09-18T15:58:32.048;200;12;web2
2026-09-18T15:58:32.105;200;12;web1
2026-09-18T15:58:32.164;200;6;web2
2026-09-18T15:58:32.211;200;7;web1
2026-09-18T15:58:32.266;200;9;web2
2026-09-18T15:58:32.322;200;6;web1
2026-09-18T15:58:32.368;200;6;web2
2026-09-18T15:58:32.421;200;8;web1
2026-09-18T15:58:32.468;200;6;web2
2026-09-18T15:58:32.521;200;15;web1
2026-09-18T15:58:32.567;200;7;web2
2026-09-18T15:58:32.622;200;11;web1
2026-09-18T15:58:32.666;200;6;web2
2026-09-18T15:58:32.719;200;14;web1
2026-09-18T15:58:32.772;200;15;web2
2026-09-18T15:58:32.823;200;15;web1
2026-09-18T15:58:32.873;200;13;web2
2026-09-18T15:58:32.919;200;15;web1
2026-09-18T15:58:32.978;200;15;web2
2026-09-18T15:58:33.038;200;11;web1
2026-09-18T15:58:33.100;200;15;web2
2026-09-18T15:58:33.156;200;9;web1
2026-09-18T15:58:33.216;200;5;web2
2026-09-18T15:58:33.271;200;8;web1
2026-09-18T15:58:33.316;200;7;web2
2026-09-18T15:58:33.377;200;19;web1
2026-09-18T15:58:33.433;200;15;web2
2026-09-18T15:58:33.491;200;12;web1
2026-09-18T15:58:33.537;200;6;web2
2026-09-18T15:58:33.593;200;9;web1
2026-09-18T15:58:33.655;200;5;web2
2026-09-18T15:58:33.714;200;9;web1
2026-09-18T15:58:33.761;200;7;web2
2026-09-18T15:58:33.818;200;14;web1
2026-09-18T15:58:33.877;200;10;web2
2026-09-18T15:58:33.927;200;7;web1
2026-09-18T15:58:33.985;200;9;web2
2026-09-18T15:58:34.042;200;9;web1
2026-09-18T15:58:34.106;200;14;web2
2026-09-18T15:58:34.163;200;18;web1
2026-09-18T15:58:34.227;200;6;web2
2026-09-18T15:58:34.289;200;9;web1
2026-09-18T15:58:34.349;200;7;web2
2026-09-18T15:58:34.398;200;7;web1
2026-09-18T15:58:34.450;200;12;web2
2026-09-18T15:58:34.496;200;10;web1
2026-09-18T15:58:34.554;200;19;web2
2026-09-18T15:58:34.612;200;7;web1
2026-09-18T15:58:34.659;200;6;web2
2026-09-18T15:58:34.712;200;7;web1
2026-09-18T15:58:34.757;200;6;web2
2026-09-18T15:58:34.817;200;15;web1
2026-09-18T15:58:34.873;200;10;web2
2026-09-18T15:58:34.916;200;13;web1
2026-09-18T15:58:34.969;200;12;web2
2026-09-18T15:58:35.021;200;7;web1
2026-09-18T15:58:35.071;200;8;web2
2026-09-18T15:58:35.115;200;11;web1
2026-09-18T15:58:35.169;200;12;web2
